idx,Word,Lemma,PC1_n8,PC2_n8,PC3_n8,PC4_n8,PC5_n8,PC6_n8,PC7_n8,PC8_n8
45845,hits,hit,-0.2642197593817369,0.5217745138932948,-0.9439396535609446,-0.4559370852611117,0.2511867906261464,-0.0859899361459569,-0.44383527362543307,1.5469441111994382
45849,hitting,hit,-0.6675155414876288,1.5838100741601666,-1.9522281035133786,-0.9417024066241856,-0.1651112673823467,-0.5154056401087748,-0.8756498036808987,1.4315819731413912
45874,hoarse,hoarse,0.031898343242146014,1.6533093602279976,1.0818316544615894,-0.21155886037400046,-0.8669423320169558,-0.6225412979695327,-0.6060622669309136,-0.10726900174916777
45891,hobbies,hobby,0.2894886589698025,-0.7067814068987114,1.2521790925868714,0.2831338351558112,0.5011049561790832,1.3635782950776296,0.3756866967561272,1.6123506776870338
45903,hobby,hobby,0.6210840597614712,-0.4475118033966832,1.103838962316077,-0.2815570832749693,0.5033727275068137,0.872219239599407,1.1475295218761685,1.7709227456441397
45928,hockey,hockey,-0.01583674757314617,-0.10527002284389607,0.6474529520340474,-0.7026430139971592,0.1842251144336001,0.14998217795577595,0.03224653870287834,1.5598916489108856
45939,hoe,hoe,1.33844554590521,0.2821165381819727,-0.5673085053145647,-0.7636905819122676,-1.1563065866689508,0.11770929512630135,0.17669406777580302,0.37739060434862653
45941,hoed,hoe,1.33844554590521,0.2821165381819727,-0.5673085053145647,-0.7636905819122676,-1.1563065866689508,0.11770929512630135,0.17669406777580302,0.37739060434862653
45943,hoeing,hoe,1.33844554590521,0.2821165381819727,-0.5673085053145647,-0.7636905819122676,-1.1563065866689508,0.11770929512630135,0.17669406777580302,0.37739060434862653
45945,hoes,hoe,1.3816445595435216,-0.13409589173460304,0.17961564008062178,-0.7406948851696887,-0.8967201873224792,-0.22399984800886766,0.5820117668375507,-0.30595487031350693
45950,hog,hog,0.5259898184892984,-0.11015241848835153,-0.30906710229609835,-0.6631571349954692,-1.3169323002610658,-1.299742555977857,1.1147469259305207,0.857224107237153
45956,hogged,hog,0.5259898184892984,-0.11015241848835153,-0.30906710229609835,-0.6631571349954692,-1.3169323002610658,-1.299742555977857,1.1147469259305207,0.857224107237153
45958,hogging,hog,-0.7397857919079738,1.8295123679848695,-0.7749959142674118,0.6238324260752731,0.17087808435648152,-0.75600285239753,1.2113164196253097,0.017239420153999596
45967,hogs,hog,0.979218827737216,-0.6343291070007846,-0.2773879250868032,-1.0617092854289731,-0.7770350748439103,-1.7125906991113098,1.017515346411676,1.0176973747001057
45978,hoisted,hoist,-0.24811994423997308,2.5115457030163157,-1.17621040915407,-2.0384321639925527,1.3808370038302689,1.0186630003470099,-1.3465560928255247,-1.3197294722042965
45987,hold,hold,-1.459895957836329,0.42279202947575384,-1.1175035321130893,-0.6153041048608958,-0.7356188307476044,0.22598401119417338,0.7105995273990263,0.6568100064035257
45993,holder,holder,-0.4734189343880068,-0.4819869690871326,-0.7094689693023273,-0.43250749445430137,-0.3650611035320748,1.2828377401843516,-0.2436000108394799,0.7537408726414075
45994,holders,holder,-0.5843124162853727,-0.9176569479573303,-0.8070623270221916,-0.6388368872537031,0.06087945474602232,0.21998034311807188,0.5324701455386649,0.5642652049951999
45997,holding,hold,-1.214294013865777,0.9256594096393775,-1.3038471640889404,-1.1408958028260374,-0.2553794915346265,0.7570967972730581,0.24153314330285255,-0.3857553041310004
46002,holds,hold,-1.5809905945271083,0.317421084193159,-1.2632552876397094,0.1716761841065447,1.2459966839481162,1.7030722604353559,1.049275701695063,-0.6014959948989883
46005,hole,hole,0.7180015548347158,0.2096300998434878,-1.5573339942603925,-0.545700270107226,-0.5913360176032091,-0.775386847853695,-1.565113554612431,0.5757802750343972
46006,holed,hole,-0.34652957776668825,1.6719365599888387,0.01596794918226729,-1.928732021016424,1.2383196691853953,-0.3413016813576091,-0.20636814639774156,-0.9396966672204482
46007,holes,hole,0.9274422768935722,-0.195090274742989,-1.5995506446169412,-0.1867069870597079,-0.08254772949209421,-0.7890121943122291,-1.3172402633893001,-0.009162144676375324
46009,holiday,holiday,-0.08431256782533525,-0.6095141784830689,0.6789015169798701,-1.2578072713820638,0.604881124997245,0.08063938728692945,1.479986879714426,2.00512901686856
46010,holidayed,holiday,-0.08431256782533525,-0.6095141784830689,0.6789015169798701,-1.2578072713820638,0.604881124997245,0.08063938728692945,1.479986879714426,2.00512901686856
